STATION_ID,STATION_Name,STATION_PRO,STATION_TYPE,STATION_LNG,STATION_LAT,DATA_FROM_SOURCE
G1501330010060,东钱湖收费站,zhejiang,RAMP_PLAZA,121.640996,29.812497,0
S0010330010030,永嘉南收费站,zhejiang,MAIN_LINE_PLAZA,120.688667,28.084411,0
G5001500020090,青木关收费站,chongqing,RAMP_PLAZA,106.311813,29.657473,0
G0060360250130,进贤收费站,jiangxi,RAMP_PLAZA,116.297161,28.32746,0
G0076360270060,文英收费站,jiangxi,MAIN_LINE_PLAZA,114.028189,25.552951,0
G0045360680040,信丰收费站,jiangxi,RAMP_PLAZA,114.894708,25.342654,0
G0070360040040,幽兰收费站,jiangxi,RAMP_PLAZA,116.072264,28.568768,0
G6001360050030,望城收费站,jiangxi,MAIN_LINE_PLAZA,115.717899,28.614331,0
S0027150010120,贡宝拉格收费站,neimenggu,RAMP_PLAZA,115.137592,41.705113,0
G0060430040030,土桥收费站,hunan,MAIN_LINE_PLAZA,109.521405,27.419518,0
G0018150010010,清水河界收费站,neimenggu,PROVINCE_STATION_COMMON,111.484517,40.11198,0
G0006150030050,察素齐收费站,neimenggu,RAMP_PLAZA,111.194273,40.735251,0
G0055150020060,乌兰哈达收费站,neimenggu,RAMP_PLAZA,113.14007,41.666739,0
S0031150010030,托克托收费站,neimenggu,RAMP_PLAZA,111.256522,40.236681,0
G2011370040050,云山收费站,shandong,RAMP_PLAZA,120.255484,36.836376,0
G0020370050010,邹平收费站,shandong,RAMP_PLAZA,117.75956,36.868728,0
G0020370030070,潍坊东收费站,shandong,RAMP_PLAZA,119.246558,36.712217,0
G0065510020050,石河收费站,sichuan,RAMP_PLAZA,107.321464,30.873417,0
G5012510010030,开江收费站,sichuan,RAMP_PLAZA,107.821615,31.087571,0
G0060430020470,廉桥收费站,hunan,MAIN_LINE_PLAZA,111.833368,27.318327,0
S5101430010040,杨山收费站,hunan,MAIN_LINE_PLAZA,112.89817,27.071865,0
G5513430020770,太子庙收费站,hunan,MAIN_LINE_PLAZA,111.957892,28.796199,0
S0021430010120,仙人市收费站,hunan,MAIN_LINE_PLAZA,113.182672,28.068785,0
S0021430010130,团头收费站,hunan,MAIN_LINE_PLAZA,113.179341,28.049384,0
G0056430040030,茶庵铺收费站,hunan,MAIN_LINE_PLAZA,111.153204,28.61116,0
G04W2430010040,岳阳东收费站,hunan,MAIN_LINE_PLAZA,113.242666,29.3188,0
S0020440010140,南靖收费站,guangdong,RAMP_PLAZA,112.959835,22.673399,0
G0085530070020,嘉丽泽收费站,yunnan,RAMP_PLAZA,103.114608,25.252145,0
G0078530040010,罗平北收费站,yunnan,RAMP_PLAZA,104.30428,24.929294,0
S0073440010080,黄阁收费站,guangdong,RAMP_PLAZA,113.494851,22.847405,0
G0025120010050,清河农场收费站,tianjin,RAMP_PLAZA,117.67222,39.217627,0
S0003120010020,西区收费站,tianjin,MAIN_LINE_PLAZA,117.533769,39.053489,0
G2501120010050,双街收费站,tianjin,RAMP_PLAZA,117.100071,39.307982,0
G0002320010080,淮安收费站,jiangsu,RAMP_PLAZA,119.178559,33.589127,0
G0002320060050,阳澄湖收费站,jiangsu,RAMP_PLAZA,120.774495,31.370688,0
G0003320020010,徐州北收费站,jiangsu,RAMP_PLAZA,117.25433,34.351841,0
G0050320010020,汾湖收费站,jiangsu,RAMP_PLAZA,120.874555,31.043483,0
G0056530120060,畹町收费站,yunnan,RAMP_PLAZA,97.990747,24.066794,0
G5615530030040,薄竹收费站,yunnan,RAMP_PLAZA,103.968381,23.482858,0
G0093510040040,合江收费站,sichuan,RAMP_PLAZA,105.796517,28.831162,0
S0014440040080,三甲收费站,guangdong,RAMP_PLAZA,111.511756,22.035737,0
G1501310050040,重固收费站,shanghai,RAMP_PLAZA,121.148894,31.184969,0
G0050310010030,嘉松中路收费站,shanghai,RAMP_PLAZA,121.228592,31.149513,0
G1501310010030,沪太公路收费站,shanghai,RAMP_PLAZA,121.356121,31.382688,0
G0075500020010,合川收费站,chongqing,RAMP_PLAZA,106.261593,29.970645,0
S0101500010010,但渡收费站,chongqing,RAMP_PLAZA,107.138774,29.825747,0
G5001500010010,施家梁收费站,chongqing,RAMP_PLAZA,106.478114,29.785043,0
G5001500020110,北碚南收费站,chongqing,RAMP_PLAZA,106.406756,29.79533,0
G0005140290050,东梁收费站,shanxi,RAMP_PLAZA,113.04572,38.103129,0
S0046140190040,黄道川收费站,shanxi,RAMP_PLAZA,111.710906,38.626014,0
G0018140100020,灵丘收费站,shanxi,RAMP_PLAZA,114.289983,39.457494,0
G0018140100030,平型关收费站,shanxi,RAMP_PLAZA,114.072377,39.425606,0
G0005140650040,河津西收费站,shanxi,RAMP_PLAZA,110.661819,35.601666,0
G0005140650050,龙门收费站,shanxi,PROVINCE_STATION_INDEPENDENT,110.654143,35.596535,0
S0088140710050,蒲掌收费站,shanxi,PROVINCE_STATION_COMMON,111.998258,35.148015,0
G0005610030010,三星收费站,shaanxi,RAMP_PLAZA,108.757808,34.148858,0
G0020610010040,中角收费站,shaanxi,RAMP_PLAZA,110.502073,37.573039,0
G0065610090020,太乙宫收费站,shaanxi,RAMP_PLAZA,109.011462,34.041488,0
S0017620020020,河西堡收费站,gansu,RAMP_PLAZA,102.1467,38.354822,0
G0030620070010,双塔收费站,gansu,RAMP_PLAZA,102.87233,37.580438,0
S0013620010010,树屏收费站,gansu,RAMP_PLAZA,103.592302,36.358014,0
G0030620040020,傅家窑收费站,gansu,RAMP_PLAZA,103.818738,36.20177,0
G0004410030030,机场南出口收费站,henan,RAMP_PLAZA,113.81887,34.538445,0
G0030410050010,渑池收费站,henan,RAMP_PLAZA,111.766625,34.781709,0
S0012340010010,皖豫临泉收费站,anhui,PROVINCE_STATION_COMMON,115.27226,32.85194,0
G0003340010030,宿州南收费站,anhui,RAMP_PLAZA,116.962466,33.511568,0
S0018340010030,皖鄂岳西收费站,anhui,PROVINCE_STATION_INDEPENDENT,115.887626,30.813789,0
G0035340060010,望江北收费站,anhui,RAMP_PLAZA,116.692668,30.168097,0
S0021340010030,砀山收费站,anhui,RAMP_PLAZA,116.452922,34.407979,0
S0022340010010,滁州东收费站,anhui,RAMP_PLAZA,118.426768,32.311601,0
G0050340040020,太白收费站,anhui,RAMP_PLAZA,118.521381,31.489832,0
G0035340040020,大别山东收费站,anhui,RAMP_PLAZA,116.376465,31.270234,0
G0035340030020,长集收费站,anhui,RAMP_PLAZA,116.155799,32.037189,0
G0042340010050,长岭关收费站,anhui,PROVINCE_STATION_INDEPENDENT,115.472176,31.288034,0
G0020370070010,禹城南收费站,shandong,RAMP_PLAZA,116.651376,36.873839,0
G1511370040050,菏泽新区收费站,shandong,RAMP_PLAZA,115.588329,35.223379,0
S0001370020030,聊城收费站,shandong,RAMP_PLAZA,115.956923,36.482729,0
G0015370070010,日照北收费站,shandong,RAMP_PLAZA,119.475897,35.477911,0
G1511370030040,兖州收费站,shandong,RAMP_PLAZA,116.798135,35.514741,0
G0015370080020,杜家疃收费站,shandong,RAMP_PLAZA,121.36091,37.437553,0
G0018370050020,蓬莱西收费站,shandong,RAMP_PLAZA,120.690556,37.637394,0
S0012370020030,宁津收费站,shandong,RAMP_PLAZA,116.795145,37.568505,0
S0012370020050,德州北收费站,shandong,RAMP_PLAZA,116.354829,37.507595,0
G0065500010060,渝北收费站,chongqing,MAIN_LINE_PLAZA,106.690455,29.744353,0
S0040140150020,三岔收费站,shanxi,RAMP_PLAZA,111.720934,39.171761,0
G0022140600030,乡宁收费站,shanxi,RAMP_PLAZA,110.941639,36.032005,0
S0075140680040,夏县收费站,shanxi,RAMP_PLAZA,111.103248,35.222425,0
G0045360690020,全南收费站,jiangxi,RAMP_PLAZA,114.606595,24.778979,0
G0060360250090,鹰潭东收费站,jiangxi,RAMP_PLAZA,117.065667,28.334697,0
G2511150020010,木里图收费站,neimenggu,,122.398389,43.400357,0
G0045150040050,王爷府收费站,neimenggu,RAMP_PLAZA,118.516317,41.837455,0
G0010150030030,查巴奇收费站,neimenggu,RAMP_PLAZA,123.108512,48.523387,0
G0010150020020,牙克石南收费站,neimenggu,RAMP_PLAZA,120.782901,49.220808,0
G0010150010030,哈克收费站,neimenggu,RAMP_PLAZA,120.044799,49.196443,0
G0010150010010,海拉尔北收费站,neimenggu,RAMP_PLAZA,119.766232,49.305109,0
G1812130010010,保定西收费站,hebei,RAMP_PLAZA,115.33376,38.79539,0
G0075450040040,马山收费站,guangxi,RAMP_PLAZA,108.124156,23.706242,0
G0030620120020,总寨收费站,gansu,RAMP_PLAZA,98.685058,39.617723,0
G0045410110010,大广光山收费站,henan,RAMP_PLAZA,114.942511,32.006794,0
G0055410030010,白马寺收费站,henan,RAMP_PLAZA,112.54852,34.710068,0
S9902130010010,新乐收费站,hebei,RAMP_PLAZA,114.720484,38.335461,0
G7201450010010,玉洞西收费站,guangxi,MAIN_LINE_PLAZA,108.334369,22.715418,0
G0065450010030,龙胜收费站,guangxi,RAMP_PLAZA,110.046926,25.759364,0
XA064450010010,界首收费站,guangxi,RAMP_PLAZA,110.773333,25.702492,0
S0012230010050,富海收费站,heilongjiang,RAMP_PLAZA,124.831269,47.893064,0
G0025120010030,芦台收费站,tianjin,RAMP_PLAZA,117.863173,39.319836,0
S0030120010110,东丽收费站,tianjin,RAMP_PLAZA,117.479028,39.147758,0
S0021120010020,上仓收费站,tianjin,PROVINCE_STATION_COMMON,117.359351,39.907505,0
G8511530030080,把边收费站,yunnan,RAMP_PLAZA,101.247111,23.25292,0
S0015610010010,锦界北收费站,shaanxi,RAMP_PLAZA,110.131017,38.747597,0
G0111130010130,涧河收费站,hebei,PROVINCE_STATION_COMMON,118.057324,39.233441,1
G0055430040120,白仓收费站,hunan,MAIN_LINE_PLAZA,111.347209,26.894961,0
G0080530040010,者腊收费站,yunnan,RAMP_PLAZA,104.457631,23.666082,0
G4216530010020,石龙坝收费站,yunnan,PROVINCE_STATION_COMMON,101.378731,26.560883,0
G0065610090030,营盘收费站,shaanxi,RAMP_PLAZA,109.043351,33.779305,0
S0301610020020,葫芦素收费站,shaanxi,MAIN_LINE_PLAZA,109.856407,39.047566,0
S0005500020030,莲花收费站,chongqing,RAMP_PLAZA,105.968886,29.27281,0
S0030140030050,中国大同收费站,shanxi,MAIN_LINE_PLAZA,113.313817,40.021348,0
G0055140090010,毛皂收费站,shanxi,RAMP_PLAZA,113.264714,39.916755,0
G0018140100040,汤头收费站,shanxi,RAMP_PLAZA,113.944456,39.426888,0
S0075140680030,闻喜收费站,shanxi,RAMP_PLAZA,111.188079,35.349394,0
S0087140750140,永济西收费站,shanxi,RAMP_PLAZA,110.36593,34.841614,0
G0059140740020,圣天湖收费站,shanxi,RAMP_PLAZA,110.885715,34.70276,0
G0056360230030,婺源北收费站,jiangxi,RAMP_PLAZA,117.873653,29.301355,0
G0060360320080,芦溪收费站,jiangxi,RAMP_PLAZA,114.008095,27.689082,0
G2511150010020,道老杜收费站,neimenggu,RAMP_PLAZA,121.705789,44.163347,0
G0045150030040,撒力巴收费站,neimenggu,RAMP_PLAZA,119.689705,42.463081,0
G0004440030330,同乐二收费站,guangdong,RAMP_PLAZA,113.09974,23.071525,0
G0015440040010,潭西收费站,guangdong,RAMP_PLAZA,115,22,1
G0015440040090,淡水收费站,guangdong,RAMP_PLAZA,114.45586,22.804535,0
G0015440040040,后门收费站,guangdong,RAMP_PLAZA,115.129765,22.815044,1
G0025440050070,灯塔收费站,guangdong,RAMP_PLAZA,114.811294,24.020059,0
G0094440020010,四会收费站,guangdong,RAMP_PLAZA,112.746738,23.305749,0
S0002440010020,路溪收费站,guangdong,RAMP_PLAZA,114.281753,23.57299,0
G0045440010100,良口收费站,guangdong,RAMP_PLAZA,113.718416,23.72339,0
G0004410020050,郑州新区收费站,henan,RAMP_PLAZA,113.832988,34.778898,0
G0040410010010,沪陕豫皖界收费站,henan,PROVINCE_STATION_INDEPENDENT,,,3
S0060410060030,超化寺收费站,henan,RAMP_PLAZA,113.408302,34.472901,0
G0003370080020,滕州南收费站,shandong,RAMP_PLAZA,117.221713,34.99849,0
G0020370070030,高唐收费站,shandong,RAMP_PLAZA,116.233908,36.915666,0
G0020370070040,夏津收费站,shandong,RAMP_PLAZA,116.019232,37.004109,0
G0020370060030,章丘收费站,shandong,RAMP_PLAZA,117.508536,36.861492,0
G0002370060020,兰陵收费站,shandong,RAMP_PLAZA,118.207309,34.861979,0
S0001370010010,晏城收费站,shandong,RAMP_PLAZA,116.723292,36.725007,0
G0018370130040,大高收费站,shandong,RAMP_PLAZA,117.85902,37.609741,0
G0002370120050,莱芜南收费站,shandong,RAMP_PLAZA,117.698513,36.183604,0
S7201370010030,孤岛收费站,shandong,RAMP_PLAZA,118.753068,37.873677,0
G0022370020020,杨庄收费站,shandong,RAMP_PLAZA,118.867155,36.037926,0
G0018370070010,下营收费站,shandong,RAMP_PLAZA,119.476617,36.959295,0
S0012370020010,庆云收费站,shandong,RAMP_PLAZA,117.409727,37.702201,0
G2011370030030,张舍收费站,shandong,RAMP_PLAZA,119.734723,36.872079,0
S0050430010090,桥头河收费站,hunan,MAIN_LINE_PLAZA,111.860692,27.809081,0
G8511530020040,峨山收费站,yunnan,RAMP_PLAZA,102.395586,24.173205,0
G0070640010040,三营收费站,ningxia,MAIN_LINE_PLAZA,106.112162,36.303021,0
S0067130010030,青兰收费站,hebei,RAMP_PLAZA,116.095566,37.547026,0
G6517450020040,象州北收费站,guangxi,RAMP_PLAZA,109.722686,24.067109,0
G0078440060010,佗城收费站,guangdong,RAMP_PLAZA,115.201627,24.11734,0
G1523440010040,意溪收费站,guangdong,RAMP_PLAZA,116.714624,23.714529,0
G0050310010060,西岑收费站,shanghai,RAMP_PLAZA,120.967279,31.072469,0
S0032310010050,三鲁公路收费站,shanghai,RAMP_PLAZA,121.531465,31.055102,0
G0040310020010,陈海公路收费站,shanghai,RAMP_PLAZA,121.795582,31.504872,0
G3015650010070,塔城收费站,xinjiang,MAIN_LINE_PLAZA,82.962249,46.663458,0
G1517360310040,拿山收费站,jiangxi,RAMP_PLAZA,114.3073,26.732897,0
G0005110010050,夏村收费站,beijing,RAMP_PLAZA,116.044841,39.682376,0
S0028110010020,天北路收费站,beijing,RAMP_PLAZA,116.527282,40.122549,0
G4501110060010,北清路收费站,beijing,RAMP_PLAZA,116.146749,40.070749,0
S0011110020080,密云收费站,beijing,RAMP_PLAZA,116.8312,40.341844,0
G4501110040040,良乡收费站,beijing,RAMP_PLAZA,116.150935,39.699713,0
G4501110040010,念坛收费站,beijing,RAMP_PLAZA,116.31579,39.698123,0
G0102110010010,漷县收费站,beijing,RAMP_PLAZA,116.775524,39.816911,0
G0045110010100,薛营收费站,beijing,RAMP_PLAZA,116.326951,39.611013,0
G0045110010010,西红门收费站,beijing,MAIN_LINE_PLAZA,116.347774,39.79759,0
G0006110010050,回龙观收费站,beijing,RAMP_PLAZA,116.316979,40.069959,0
G0030620030070,鸳鸯收费站,gansu,RAMP_PLAZA,104.775957,34.798065,0
S0311350030040,寨下收费站,fujian,MAIN_LINE_PLAZA,117.0301,26.928864,0
G2517350010040,尤溪坂面收费站,fujian,MAIN_LINE_PLAZA,118.180049,26.045157,0
G0003350040030,闽侯大湖收费站,fujian,MAIN_LINE_PLAZA,119.029863,26.279406,0
G1502350040050,南安石井收费站,fujian,MAIN_LINE_PLAZA,118.417534,24.635501,0
S0311350020020,富岭收费站,fujian,MAIN_LINE_PLAZA,118.671594,27.866333,0
G1511410010010,日兰豫鲁界收费站,henan,PROVINCE_STATION_INDEPENDENT,,,3
G3001410010090,轩辕故里收费站,henan,RAMP_PLAZA,113.721857,34.635935,0
G0020370050030,淄博收费站,shandong,MAIN_LINE_PLAZA,118.080159,36.85963,0
G0015370010050,栖霞南收费站,shandong,RAMP_PLAZA,120.678714,37.198888,0
G0018370130050,滨州南收费站,shandong,RAMP_PLAZA,117.931582,37.300262,0
G0018370130060,鲁北收费站,shandong,PROVINCE_STATION_INDEPENDENT,117.585773,38.031844,0
S0083370010020,山亭南收费站,shandong,RAMP_PLAZA,117.403773,34.941756,0
S0012370020040,德州东收费站,shandong,RAMP_PLAZA,116.451979,37.473719,0
G0025370020050,临朐南收费站,shandong,RAMP_PLAZA,118.642609,36.419399,0
G0025370030020,沂水收费站,shandong,RAMP_PLAZA,118.673353,35.804822,0
G1812130010030,唐县收费站,hebei,RAMP_PLAZA,114.851417,38.860858,0
G7211450020060,苏圩收费站,guangxi,RAMP_PLAZA,108.079751,22.574913,0
S0031450010050,潭头收费站,guangxi,RAMP_PLAZA,109.291615,24.833351,0
G0078450080050,潞城收费站,guangxi,RAMP_PLAZA,106.073825,24.433011,0
G0069450010050,百务收费站,guangxi,RAMP_PLAZA,106.644872,23.644117,0
S0040450010070,桂平收费站,guangxi,RAMP_PLAZA,110.088374,23.31282,0
S0060450030040,那坡收费站,guangxi,RAMP_PLAZA,105.819116,23.370272,0
G0065450010010,五通收费站,guangxi,RAMP_PLAZA,110.114281,25.35397,0
S0028320010080,扬州泰州机场收费站,jiangsu,RAMP_PLAZA,119.701346,32.528957,0
S0035320020020,高港收费站,jiangsu,RAMP_PLAZA,119.917246,32.258453,0
S0038320010010,常熟收费站,jiangsu,RAMP_PLAZA,120.840997,31.703939,0
G0004430010060,大荆收费站,hunan,MAIN_LINE_PLAZA,113.266365,28.958633,0
G0094440072010,莞龙收费站,guangdong,RAMP_PLAZA,113.807225,23.075765,0
S0002440020030,二龙收费站,guangdong,RAMP_PLAZA,113.739555,23.385104,0
G0078440030010,埔田收费站,guangdong,RAMP_PLAZA,116.406302,23.607499,0
S0051440010020,两塘收费站,guangdong,RAMP_PLAZA,111.721705,22.620213,0
G004E440010150,凤岗标识收费站,guangdong,RAMP_PLAZA,114.185125,22.679219,0
G15W3440010100,河婆收费站,guangdong,RAMP_PLAZA,115.859252,23.402457,0
S0028440010040,布澜收费站,guangdong,RAMP_PLAZA,114.128361,22.639229,0
G0036410010050,周口收费站,henan,RAMP_PLAZA,114.626291,33.580946,0
S0038410020010,新蔡收费站,henan,RAMP_PLAZA,114.934903,32.844757,0
G0018150040040,锡尼镇收费站,neimenggu,RAMP_PLAZA,109.015988,39.681617,0
S0010430010080,保靖西收费站,hunan,MAIN_LINE_PLAZA,109.55716,28.630965,0
G0005510050040,新津东收费站,sichuan,RAMP_PLAZA,103.899997,30.401135,0
G0004430020160,雨花收费站,hunan,MAIN_LINE_PLAZA,113.052843,28.16659,0
G0065430020030,江市收费站,hunan,MAIN_LINE_PLAZA,109.739201,27.134725,0
G0060430030050,江口收费站,hunan,MAIN_LINE_PLAZA,112.337156,28.374818,0
G0060430040060,新晃收费站,hunan,PROVINCE_STATION_INDEPENDENT,109.209345,27.349055,0
G0072430030570,归阳收费站,hunan,MAIN_LINE_PLAZA,112.201378,26.5571,0
G0060430020390,岳塘收费站,hunan,MAIN_LINE_PLAZA,112.990507,27.909122,0
G0060430020400,湘潭北收费站,hunan,MAIN_LINE_PLAZA,112.933952,27.921722,0
S0011430020010,社港收费站,hunan,MAIN_LINE_PLAZA,113.529165,28.447025,0
S0050430010020,金凤收费站,hunan,MAIN_LINE_PLAZA,112.779831,28.089568,0
G0005530020030,土林收费站,yunnan,RAMP_PLAZA,101.827352,25.836991,0
G0004430020210,昭山收费站,hunan,RAMP_PLAZA,113.044795,27.980996,0
G5513430030880,张家界收费站,hunan,MAIN_LINE_PLAZA,110.5564,29.134277,0
S0080430010680,松木收费站,hunan,MAIN_LINE_PLAZA,112.635047,26.960479,0
G0072430020150,浣溪收费站,hunan,MAIN_LINE_PLAZA,113.608573,26.554237,0
G0055430010040,津市工业区收费站,hunan,MAIN_LINE_PLAZA,111.819142,29.563385,0
G5615530030010,芷村收费站,yunnan,RAMP_PLAZA,103.518655,23.374749,0
S0050530010050,河尾村收费站,yunnan,RAMP_PLAZA,102.661683,24.99371,0
G4216530010010,华坪收费站,yunnan,RAMP_PLAZA,101.291376,26.573492,0
G8511530030050,墨江收费站,yunnan,RAMP_PLAZA,101.683572,23.420705,0
S0240530010020,西华收费站,yunnan,RAMP_PLAZA,102.656295,24.877587,0
S0411530010020,广通收费站,yunnan,MAIN_LINE_PLAZA,101.752094,25.154088,0
S0033530010040,大营街收费站,yunnan,RAMP_PLAZA,102.485267,24.341998,0
G0093510060010,乐山收费站,sichuan,RAMP_PLAZA,103.703624,29.584818,0
S0041360520040,于都东收费站,jiangxi,RAMP_PLAZA,115.475745,25.94881,0
G0030620010020,东岔收费站,gansu,RAMP_PLAZA,106.663975,34.371748,0
G0030620120040,嘉峪关收费站,gansu,RAMP_PLAZA,98.292818,39.760361,0
G3001610010040,曲江收费站,shaanxi,RAMP_PLAZA,109.002366,34.202699,0
G7011610010050,张河收费站,shaanxi,RAMP_PLAZA,109.532396,32.715646,0
G5515500010040,铁门收费站,chongqing,RAMP_PLAZA,107.734458,30.521305,0
G5511150020050,巴彦高勒收费站,neimenggu,RAMP_PLAZA,122.501999,46.523564,0
G0010150020030,免渡河收费站,neimenggu,RAMP_PLAZA,121.03674,49.066784,0
S0015440010010,泌冲收费站,guangdong,RAMP_PLAZA,113.186373,23.144022,0
G0004440030170,厚街南收费站,guangdong,RAMP_PLAZA,113.686603,22.92733,0
G0004440030190,太平南收费站,guangdong,RAMP_PLAZA,113.707028,22.821317,0
G04W2440010100,杜步收费站,guangdong,RAMP_PLAZA,112.678689,24.353006,0
G0005510060010,雅安南收费站,sichuan,RAMP_PLAZA,102.939017,29.946026,0
G0036410030030,宝丰收费站,henan,RAMP_PLAZA,113.099591,33.88308,0
G0018150020010,鄂市窑沟收费站,neimenggu,,,,3
G0018150030050,神山收费站,neimenggu,RAMP_PLAZA,110.296384,39.679723,0
G0003370010050,平原收费站,shandong,RAMP_PLAZA,116.491849,37.216405,0
G0003370050020,齐河收费站,shandong,RAMP_PLAZA,116.790298,36.803047,0
G0003370040030,崮山收费站,shandong,RAMP_PLAZA,116.847293,36.551759,0
G0020370070020,高唐东收费站,shandong,RAMP_PLAZA,116.37712,36.898501,0
G0020370030020,青州东收费站,shandong,RAMP_PLAZA,118.620758,36.787183,0
G0002370130010,泰安南收费站,shandong,RAMP_PLAZA,117.098284,36.144282,0
G0002370130050,新泰南收费站,shandong,RAMP_PLAZA,117.686904,35.849643,0
G1511370020020,费县收费站,shandong,RAMP_PLAZA,117.949144,35.373185,0
G1511370020030,平邑东收费站,shandong,RAMP_PLAZA,117.761474,35.436208,0
G0015370010040,栖霞收费站,shandong,RAMP_PLAZA,120.762389,37.316541,0
G0018370120050,广饶收费站,shandong,RAMP_PLAZA,118.536453,37.042534,0
G0018370130010,滨州收费站,shandong,RAMP_PLAZA,117.914905,37.363871,0
G0018370130030,滨州北收费站,shandong,RAMP_PLAZA,117.910471,37.494578,0
G0002370120020,苗山收费站,shandong,RAMP_PLAZA,117.787865,36.323765,0
G0022370060010,胶州收费站,shandong,RAMP_PLAZA,120.076188,36.227537,0
S0019370010080,城阳收费站,shandong,RAMP_PLAZA,120.421106,36.281837,0
G003W370040010,聊城南收费站,shandong,RAMP_PLAZA,115.87947,36.39329,0
G003W370040030,莘县收费站,shandong,RAMP_PLAZA,115.704326,36.192012,0
S0023370010010,潍日滨海收费站,shandong,MAIN_LINE_PLAZA,119.081236,37.014439,0
G2011370010010,青岛东收费站,shandong,MAIN_LINE_PLAZA,120.453148,36.137752,0
G0022370050040,青岛西女姑山收费站,shandong,MAIN_LINE_PLAZA,120.340707,36.240105,0
G5013510010080,乐至收费站,sichuan,RAMP_PLAZA,104.977006,30.263533,0
G5012510030090,巴中收费站,sichuan,RAMP_PLAZA,106.698237,31.834203,0
G4215510010020,裴家收费站,sichuan,RAMP_PLAZA,104.11619,30.48038,0
G0076510030050,震东收费站,sichuan,RAMP_PLAZA,105.524351,28.08898,0
G0059450020020,博白收费站,guangxi,RAMP_PLAZA,110.009075,22.251061,0
G0080450060050,田东收费站,guangxi,RAMP_PLAZA,107.140789,23.575783,0
S0043450010050,陆屋镇收费站,guangxi,RAMP_PLAZA,108.915742,22.283729,0
S0060450020080,通灵收费站,guangxi,RAMP_PLAZA,106.623914,23.003691,0
G7212450040070,石湾北收费站,guangxi,RAMP_PLAZA,109.241202,21.785947,0
XB002450010010,岑溪收费站,guangxi,RAMP_PLAZA,111.002255,22.940557,0
G0075450040010,伊岭岩收费站,guangxi,RAMP_PLAZA,108.272103,23.005435,0
G0007650020040,双涝坝收费站,xinjiang,RAMP_PLAZA,90.069262,43.938458,0
S0101500050020,北渡收费站,chongqing,RAMP_PLAZA,106.560051,29.004624,0
G15W3440040030,常平收费站,guangdong,RAMP_PLAZA,114.021656,22.939101,0
G0025440030070,龙川东收费站,guangdong,RAMP_PLAZA,115.283737,24.095984,0
G0004440030370,南坪北收费站,guangdong,RAMP_PLAZA,113.990393,22.547881,0
G0055440010050,连南收费站,guangdong,RAMP_PLAZA,112.287332,24.73812,0
G004E440010050,军垦农场收费站,guangdong,RAMP_PLAZA,114.183156,23.083329,0
S0021430010140,云龙收费站,hunan,MAIN_LINE_PLAZA,113.182242,27.992669,0
S0070430020020,大熊山收费站,hunan,MAIN_LINE_PLAZA,111.163902,27.856411,0
G0035340030040,六安西收费站,anhui,RAMP_PLAZA,116.411572,31.735276,0
G0055430040130,花桥收费站,hunan,MAIN_LINE_PLAZA,111.50031,26.66194,0
S7001430010020,杨村收费站,hunan,MAIN_LINE_PLAZA,110.033086,27.532856,0
S7001430010030,怀化南收费站,hunan,MAIN_LINE_PLAZA,109.974232,27.501444,0
S7101430010020,邓石桥收费站,hunan,MAIN_LINE_PLAZA,112.305093,28.52855,0
G4218510010020,大兴收费站,sichuan,RAMP_PLAZA,103.077144,29.975274,0
S0028440010020,横坪收费站,guangdong,RAMP_PLAZA,114.208843,22.66309,0
S0008440010020,同和收费站,guangdong,RAMP_PLAZA,113.330301,23.208377,0
S0047440011010,礼乐收费站,guangdong,RAMP_PLAZA,113.136058,22.518565,0
S0041440010090,人和收费站,guangdong,RAMP_PLAZA,112.734718,22.842321,0
S0020440010020,古镇收费站,guangdong,RAMP_PLAZA,113.164472,22.628234,0
S0311350030030,建宁收费站,fujian,MAIN_LINE_PLAZA,116.845306,26.866048,0
S0311350030050,泰宁收费站,fujian,MAIN_LINE_PLAZA,117.221906,26.941184,0
S1525350010010,南靖靖城收费站,fujian,MAIN_LINE_PLAZA,117.522437,24.531638,0
G0076350050010,厦蓉闽赣收费站,fujian,PROVINCE_STATION_INDEPENDENT,116.171994,25.857706,0
S1531350020010,漳港收费站,fujian,MAIN_LINE_PLAZA,119.613145,25.917283,0
G15W3350050030,仙游龙华收费站,fujian,MAIN_LINE_PLAZA,118.630579,25.342466,0
G0004410050030,遂平收费站,henan,RAMP_PLAZA,114.08217,33.164883,0
G0004410040100,漯河南收费站,henan,RAMP_PLAZA,114.118704,33.569226,0
S0083410040010,许昌南收费站,henan,RAMP_PLAZA,113.780447,33.95966,0
S0083410040020,襄城收费站,henan,RAMP_PLAZA,113.575179,33.846274,0
S0085410040030,上戈收费站,henan,RAMP_PLAZA,111.272101,34.293432,0
G0004430010110,星沙收费站,hunan,MAIN_LINE_PLAZA,113.077041,28.267323,0
G0401430010020,捞刀河收费站,hunan,MAIN_LINE_PLAZA,113.003095,28.316134,0
G0075500020030,草街收费站,chongqing,RAMP_PLAZA,106.403921,29.897015,0
S0017440020040,东港收费站,guangdong,RAMP_PLAZA,115.969041,22.96763,0
G0004440030050,萝岗南收费站,guangdong,RAMP_PLAZA,113.527476,23.144188,0
S0032440012060,海宴收费站,guangdong,RAMP_PLAZA,112.560295,21.830655,0
G15W3440010160,海丰西收费站,guangdong,RAMP_PLAZA,115.221152,22.985813,0
